filename,text
sample-27.wav,there was hardly any movement from the pit
sample-28.wav,this was my destiny not yours the alchemist answered
sample-29.wav,i had the everyone has gary busey's teeth dream again
sample-2010.wav,ann is very much interested
sample-2011.wav,he had come to the town only to find a woman who could interpret his dream
sample-2012.wav,the boy had noticed that the englishman was irritable and missed his books
sample-2013.wav,i was disappointed at this inanimate bulk
sample-2014.wav,they might even have become friends but the englishman closed off the conversation
sample-2015.wav,how much do you make a week
sample-2016.wav,i'll give it a drink
sample-2017.wav,i think they perceived that nothing was to be done at the moment
sample-2018.wav,it left a greenish streak that glowed for some seconds
sample-2019.wav,maybe these desert birds could explain to him the meaning of love without ownership
sample-2020.wav,the invaders carried the name everywhere the beautiful girl spoke of the invaders with pride
sample-2021.wav,they were strange books
sample-2022.wav,but only speak a word and my servant will be healed
sample-2023.wav,the caravan would be very lucky to reach the oasis
sample-2024.wav,worked hard just to have food and water like the sheep
sample-2025.wav,he didn't need to seek out the old woman for this
sample-2026.wav,that first day everyone slept from exhaustion including the englishman
sample-2027.wav,spotted dick is a classic british pudding
sample-2028.wav,it was glaringly hot not a cloud in the sky nor a breath of wind
sample-2029.wav,you ought to stay over
sample-2030.wav,i got drunk yesterday and thought i built a super computer
sample-2031.wav,you can't believe it's not butter
sample-2032.wav,then you'll die in the midst of trying to realize your destiny
sample-2033.wav,it seemed so safe and tranquil
sample-2034.wav,he sat looking at the sky for a long time
sample-2035.wav,my seven year resume gap is marked not drugs
sample-2036.wav,all things are one the boy thought
sample-2037.wav,who are you he heard a voice ask him in spanish
sample-2038.wav,the boy spent a sleepless night
sample-2039.wav,i just saw the sheriff
sample-2040.wav,and a glass of milk
sample-2041.wav,then he dropped his spade picked up his jacket and came out into the road
sample-2042.wav,they were on the right track
sample-2043.wav,that gives you an idea of what i'm up against
sample-2044.wav,they were both silent for a time observing the plaza and the townspeople
sample-2045.wav,when you play cards the first time you are almost sure to win
sample-2046.wav,and the sand and gravel had been flung violently in every direction
sample-2047.wav,mary told me that she got to meet up with you while she was back in san francisco
sample-2048.wav,you're going to run into the governor
sample-2049.wav,i don't know how to explain it
sample-2050.wav,plastic surgery has become more popular
sample-2051.wav,suddenly he disappeared and i could hear a faint shriek behind the walls
sample-2052.wav,there's life here the boy said to the alchemist
sample-2053.wav,in those days very few of the people had any idea about astronomy
sample-2054.wav,however the authors ignore a very large body of work on tone mapping
sample-2055.wav,he knew he was stronger than his friend
sample-2056.wav,about eleven i walked back to my home in maybury because nothing seemed to be happening
sample-2057.wav,he heard a muffled grating sound and saw the black mark jerk forward an inch or so
sample-2058.wav,i own my own house
sample-2059.wav,i always have been
sample-2060.wav,want to walk to new york
sample-2061.wav,i've had this shop for thirty years
sample-2062.wav,and find out where the nearest telegraph office is
sample-2063.wav,so his heart was quiet for an entire afternoon
sample-2064.wav,what he said reminded the boy of the old king
sample-2065.wav,is that screwball pitpat still around
sample-2066.wav,the wind told me that you know about love the boy said to the sun
sample-2067.wav,the atmosphere was suffused with the sweet scent of smoke
sample-2068.wav,the city sealer's office
sample-2069.wav,even when all you want to do is travel
sample-2070.wav,turning off gadgets that are not in use can save a lot of energy
sample-2071.wav,sometimes i appear in the form of a solution or a good idea
sample-2072.wav,well why don't you go to mecca now asked the boy
sample-2073.wav,you wanna take this outside
sample-2074.wav,did you get the mayor
sample-2075.wav,and at that i told him and he took my place
sample-2076.wav,you wouldn't mind living in the nicest house in town
sample-2077.wav,but can we trust him
sample-2078.wav,i'll show those guys
sample-2079.wav,he wrapped the twigs in a piece of cloth and put them back in his bag
sample-2080.wav,he knelt down to find urim and thummim and put them back in the pouch
sample-2081.wav,let's go hiking across france
sample-2082.wav,he still calls his mother 'mummy'
sample-2083.wav,watch out blues ahead
sample-2084.wav,no one can compare to your results
sample-2085.wav,i can explain if you'll just listen
sample-2086.wav,there's one that says 'everything that happens once can never happen again
sample-2087.wav,let's stop this another commander said
sample-2088.wav,i'm not taking any more chances
sample-2089.wav,it brought his heart into his mouth
sample-2090.wav,you don't happen to have eight thousand bucks on you
sample-2091.wav,there were just drawings coded instructions and obscure texts
sample-2092.wav,now i will drift gently off to dreamland
sample-2093.wav,he transformed himself into a stone that rolled up to the miner's foot
sample-2094.wav,the lead had dried into the shape of the pan but it was no longer lead
sample-2095.wav,the boy took them to the cliff where he had been on the previous day
sample-2096.wav,the greatest authority on meteorites stated that the height of its first appearance was about ninety or one hundred miles
sample-2097.wav,you should show that your method improves results
sample-2098.wav,i finally have enough money and all the time i need
sample-2099.wav,i've never had one before the merchant answered
sample-21.wav,still can't contact conway
sample-2101.wav,yet it was a little too large for assurance
sample-2102.wav,i didn't want the publicity
sample-2103.wav,i didn't even ask him
sample-2104.wav,the boy was astonished by what he saw inside
sample-2105.wav,he was sure the girl would never understand
sample-2106.wav,but he decided first to buy his bakery and put some money aside
sample-2107.wav,it's a good thing i got here in time
sample-2108.wav,as soon as he saw me among the crowd he called to me to come down
sample-2109.wav,it would have been visible to me had i only looked up as it passed
sample-2110.wav,she couldn't find a waste basket
sample-2111.wav,suddenly for no apparent reason the boy's horse began to slow
sample-2112.wav,they were always just somebody to fill up the bleachers
sample-2113.wav,i shall make us some ice cubes
sample-2114.wav,it seemed to him that it fell to earth about one hundred miles east of here
sample-2115.wav,and finally the falcon returned with their meal
sample-2116.wav,this recording is corrupted
sample-2117.wav,he was more certain of it than of anything in the world
sample-2118.wav,so what is salem like he asked trying to get some sort of clue
sample-2119.wav,yet it was a little too large for assurance
sample-2120.wav,the idea frightened him
sample-2121.wav,most of them were staring quietly at the big table
sample-2122.wav,the englishman had several suitcases filled with books
sample-2123.wav,you're just the one i wanted to see
sample-2124.wav,they were fascinating stories each of them lived out his destiny to the end
sample-2125.wav,that's why burns is here
sample-2126.wav,a large piece suddenly came off and fell with a loud and sharp noise
sample-2127.wav,it means my job
sample-2128.wav,he remembered something his grandfather had once told him that butterflies were a good omen
sample-2129.wav,what do you mean by that
sample-2130.wav,the girls didnt know who to trust so they ran fast
sample-2131.wav,i'm going with you the boy said
sample-2132.wav,please don't appeal to my sentimental side
sample-2133.wav,he remembered what the old man had said about offering something you didn't even have yet
sample-2134.wav,anthony kept himself busy by counting pigeons
sample-2135.wav,with the girl with the raven hair his days would never be the same again
sample-2136.wav,get out of here
sample-2137.wav,the only tribesman spared was the commander of the battalion
sample-2138.wav,it was dropping off in flakes and raining down on the sand
sample-2139.wav,the internet of uncontrolled things brought us a distributed denial of service attack once again
sample-2140.wav,and the odor of the animals became a bit more tolerable
sample-2141.wav,the boy remembered his dream and suddenly everything was clear to him
sample-2142.wav,and shouldn't they be garnished
sample-2143.wav,this is the mayor
sample-2144.wav,crossing your own pals
sample-2145.wav,by letting me help you
sample-2146.wav,they'll never close us up today
sample-2147.wav,the meeting was over
sample-2148.wav,i had it served with my breakfast this morning
sample-2149.wav,first he had studied esperanto then the world's religions and now it was alchemy
sample-2150.wav,i could have helped her
sample-2151.wav,after two hours he returned to the room where the wise man was
sample-2152.wav,the boy didn't say anything
sample-2153.wav,now i'm beginning what i could have started ten years ago
sample-2154.wav,because you are trying to realize your destiny
sample-2155.wav,on the third day the chief met with his officers
sample-2156.wav,something bright reflected from his chest with such intensity that the boy was momentarily blinded
sample-2157.wav,drunken elks are very dangerous be aware
sample-2158.wav,i need some time to think
sample-2159.wav,i have the diet of a kid who found twenty dollars
sample-2160.wav,he sat on a stone and allowed himself to become hypnotized by the horizon
sample-2161.wav,our mortgage is in arrears
sample-2162.wav,the sword didn't fall
sample-2163.wav,the boy promised himself that when he returned from egypt he would buy that sword
sample-2164.wav,the alchemist erased the circle in the sand and the snake slithered away among the rocks
sample-2165.wav,give me my book the boy said
sample-2166.wav,mars is almost uninhabitable
sample-2167.wav,it was more activity than usual for this time of the morning
sample-2168.wav,you have a mania for simplifying everything answered the englishman irritated
sample-2169.wav,there was no way for everybody to know about alchemy
sample-2170.wav,the boy approached her to ask about the alchemist
sample-2171.wav,nature knows me as the wisest being in creation the sun said
sample-2172.wav,one of us is going to jail
sample-2173.wav,my wife pointed out to me the brightness of the red green and yellow signal lights
sample-2174.wav,it's a commentary on what we laughingly call the civilized world
sample-2175.wav,it left a greenish streak that glowed for some seconds
sample-2176.wav,and i'd better read your books said the boy
sample-2177.wav,hundreds must have seen it and taken it for a falling star
sample-2178.wav,i dont mind working from home most of the time but i do miss having coworkers
sample-2179.wav,a practice of infidels he said to himself
sample-2180.wav,i have known true alchemists the alchemist continued
sample-2181.wav,i want those stamps
sample-2182.wav,there was no way for everybody to know about alchemy
sample-2183.wav,the wind's curiosity was aroused something that had never happened before
sample-2184.wav,next morning there were two thousand armed men scattered throughout the palm trees at al fayoum
sample-2185.wav,why the shots stopped after the tenth no one on earth has tried to explain
sample-2186.wav,the guy thought he was a lunatic at large and made an unsuccessful attempt to stop him
sample-2187.wav,there is a way out
sample-2188.wav,the sun began its departure as well
sample-2189.wav,the tribal chieftain called for the boy and presented him with fifty pieces of gold
sample-2190.wav,you don't have to be rich skinny popular or even own a cape to perform a random act of kindness
sample-2191.wav,he did find it soon after dawn and not far from the sand pits
sample-2192.wav,hundreds of observers saw the flame that night and the night after
sample-2193.wav,i'm never more aware of a room's acoustics than when i'm trying to enjoy a snack i have no intention of sharing
sample-2194.wav,there's life here the boy said to the alchemist
sample-2195.wav,i have to find a man who knows that universal language
sample-2196.wav,the boy thought of fatima
sample-2197.wav,and the alchemist understood that the boy's heart had returned to the soul of the world
sample-2198.wav,then suddenly he noticed it with a start
sample-2199.wav,someone set fire to the trash
sample-22.wav,they'd never let you go
sample-2201.wav,in one he had read that many years ago a famous arabian alchemist had visited europe
sample-2202.wav,the caravan moved toward the east
sample-2203.wav,what a wonderful weather
sample-2204.wav,before guns were invented armies had to throw bullets at each other and if a bullet touched you you had to sit out until the next war
sample-2205.wav,i have watched the caravan as it crossed the desert he said
sample-2206.wav,i found a little crowd of about twenty people surrounding the huge hole
sample-2207.wav,how about that one there
sample-2208.wav,wait till those two future jailbirds read the morning post tomorrow
sample-2209.wav,the girl dropped the container and the water spilled
sample-2210.wav,breakfast is usually earlier than this she thought
sample-2211.wav,know what my old man did when i joined up
sample-2212.wav,i got two giant bug bites on my right leg from last night and they hurt
sample-2213.wav,wait a minute
sample-2214.wav,he wanted to say so to the alchemist but he was afraid of the man
sample-2215.wav,the two walked out among the palms
sample-2216.wav,the greatest authority on meteorites stated that the height of its first appearance was about ninety or one hundred miles
sample-2217.wav,and so despite the fact that he was a roman centurion he converted to their faith
sample-2218.wav,mozzarella is a creamy cheese that goes well with tomato and basil
sample-2219.wav,he's the man the ads are written for
sample-2220.wav,why the shots stopped after the tenth no one on earth has tried to explain
sample-2221.wav,a line of flame high can be seen in the atmosphere
sample-2222.wav,he must be disguised to avoid encounters with thieves
sample-2223.wav,the desert was all sand in some stretches and rocky in others
sample-2224.wav,am i talking too much
sample-2225.wav,for at that time it had not occurred to him that it might be hollow
sample-2226.wav,the camel driver was not a fighter and he had consulted with seers
sample-2227.wav,i don't blame them
sample-2228.wav,mary told me that she got to meet up with you while she was back in san francisco
sample-2229.wav,at that point in their lives everything is clear and everything is possible
sample-2230.wav,apologies for not calling you back
sample-2231.wav,it took him a while to get to the office
sample-2232.wav,the swat entry team used an optical wand to observe the proceedings behind the door
sample-2233.wav,no doubt the impact had caused a flash of fire
sample-2234.wav,i just know that the tradition is always right
sample-2235.wav,that baker he said to himself without completing the thought
sample-2236.wav,but the king of salem hoped desperately that the boy would be successful
sample-2237.wav,he called to the boy and they took a walk along the dunes surrounding the encampment
sample-2238.wav,i learned the alchemist's secrets in my travels
sample-2239.wav,the stranger continued to hold the sword at the boy's forehead
sample-2240.wav,it seemed so safe and tranquil
sample-2241.wav,but he decided first to buy his bakery and put some money aside
sample-2242.wav,if i could i'd write a huge encyclopedia just about the words luck and coincidence
sample-2243.wav,when i'm eating that's all i think about
sample-2244.wav,he also tried to remember some good stories to relate as he sheared the sheep
sample-2245.wav,one can imagine these two covered with sand running up the little street in the bright sunlight
sample-2246.wav,for every ten dead men among our enemies you will receive a piece of gold
sample-2247.wav,and the sand and gravel had been flung violently in every direction
sample-2248.wav,many telescopes were pointed at it
sample-2249.wav,i want to live again
sample-2250.wav,the serpent relaxed immediately
sample-2251.wav,the boy waited and then interrupted the old man just as he himself had been interrupted
sample-2252.wav,what do i do in salem the old man laughed
sample-2253.wav,it's the oasis said the camel driver
sample-2254.wav,this wedge prevents the trailer from rolling down the slope in case of brake failure
sample-2255.wav,who is this stranger who speaks of omens asked one of the chieftains eyeing the boy
sample-2256.wav,better get a pencil out and write it down
sample-2257.wav,the horse galloped uncontrollably
sample-2258.wav,isn't it just beautiful
sample-2259.wav,you knew the whole story
sample-2260.wav,the camel driver though seemed not to be very concerned with the threat of war
sample-2261.wav,we must get some of that serum as soon as possible
sample-2262.wav,no more tickets left
sample-2263.wav,i'll be a monkey's uncle
sample-2264.wav,when i returned to the common the sun was setting
sample-2265.wav,unfortunately nobody can warrant the sanctions that will have an effect on the community
sample-2266.wav,never mind the european war
sample-2267.wav,it was seen early in the morning rushing over eastward
sample-2268.wav,ogilvy watched till one and then gave up
sample-2269.wav,but he had to move on
sample-2270.wav,the sun thought about that and decided to shine more brightly
sample-2271.wav,mind if i sit down
sample-2272.wav,that's true the boy thought
sample-2273.wav,this man looked exactly the same except that now the roles were reversed
sample-2274.wav,but that was simply because my eye was tired
sample-2275.wav,artisanal gin bar seriously
sample-2276.wav,they looked for the fallen mass but found nothing
sample-2277.wav,you mustn't let what she said bother you
sample-2278.wav,the time must have been somewhere around six o'clock
sample-2279.wav,we miss you and miss having a friend like you and i am so happy that you two got to catch up
sample-2280.wav,once again he was experiencing the language without words
sample-2281.wav,to realize one's destiny is a person's only real obligation
sample-2282.wav,maybe we'd better ask someone the boy suggested
sample-2283.wav,he approached the mass and was surprised at the size and the shape
sample-2284.wav,i locked eyes with a fish in the tank
sample-2285.wav,my wife pointed out to me the brightness of the red green and yellow signal lights
sample-2286.wav,the omens had been true after all
sample-2287.wav,you weren't here to build them
sample-2288.wav,it was his heart that would tell him where his treasure was hidden
sample-2289.wav,you should read the new book mark twain's writing now
sample-2290.wav,the stranger seemed satisfied with the answer
sample-2291.wav,he had used the two stones only once one morning when he was at a marketplace
sample-2292.wav,the one you're blocking
sample-2293.wav,the gods should not have desires because they don't have destinies
sample-2294.wav,i feel like a bootlegger
sample-2295.wav,there's no danger the boy said when they had moved on past the encampment
sample-2296.wav,your mother and i talked it over half the night
sample-2297.wav,image registration and invariant representations could both be done in a computationally very efficient way
sample-2298.wav,but she said nothing
sample-2299.wav,from there he could see africa in the distance
sample-23.wav,he can't hurt anybody
sample-2301.wav,the boy accustomed to recognizing omens spoke to the merchant
sample-2302.wav,you'll be the counselor of the oasis
sample-2303.wav,yet it was a little too large for assurance
sample-2304.wav,they set off running wildly into the trees
sample-2305.wav,i had seen all that it would presently bring me
sample-2306.wav,the englishman said nothing
sample-2307.wav,the falcon's beak carries bits of me myself the desert said
sample-2308.wav,sometimes i appear in the form of a solution or a good idea
sample-2309.wav,i remember how i sat on the table there in the blackness with patches of green and crimson swimming before my eyes
sample-2310.wav,i promised that i would make my own decisions he said to himself
sample-2311.wav,everyone seemed very excited
sample-2312.wav,i find the other argument dubious
sample-2313.wav,peertopeer networks are more robust than clientserver architectures
sample-2314.wav,it's like the camel driver said 'eat when it's time to eat
sample-2315.wav,come in again some time
sample-2316.wav,they began to ride out over the sands with the moon lighting their way
sample-2317.wav,the night was warm and i was thirsty
sample-2318.wav,an army is coming the boy said
sample-2319.wav,the old man wore a breastplate of gold and he knew about my past
sample-2320.wav,then she again took his hands and studied them carefully
sample-2321.wav,i imagine this will be a surprise to some people
sample-2322.wav,suddenly the elder at the center smiled almost imperceptibly and the boy felt better
sample-2323.wav,but bakers are more important people than shepherds
sample-2324.wav,don't sit there like a frozen robin
sample-2325.wav,had our instruments permitted it we might have been able to see the trouble way back when
sample-2326.wav,joshua regretted buying a cheap air conditioner now that it was warmer
sample-2327.wav,the next day he gave his son a pouch that held three ancient spanish gold coins
sample-2328.wav,i have no information about troops or about the movement of the tribes
sample-2329.wav,there was very little talking
sample-2330.wav,his heart was heavy and he had been melancholy since the previous night
sample-2331.wav,but he knew that salem wasn't in andalusia
sample-2332.wav,it was starlight and i explained the signs of the zodiac to her
sample-2333.wav,the alchemist was a bit daunting but as the boy drank the wine he relaxed
sample-2334.wav,and he looked out over the desert that had brought him to the woman he loved
sample-2335.wav,i understand sheep they're no longer a problem and they can be good friends
sample-2336.wav,to nourish the falcon
sample-2337.wav,the boy was shocked
sample-2338.wav,they mounted their horses
sample-2339.wav,i'd like to build a display case for the crystal the boy said to the merchant
sample-2340.wav,in a way so am i he said
sample-2341.wav,she told me she feels hopeful and optimistic
sample-2342.wav,the woman was silent for some time
sample-2343.wav,he spent the entire morning observing the infrequent comings and goings in the street
sample-2344.wav,leanne joined a choir so everyone could hear her sublime singing voice
sample-2345.wav,i don't want to rush you
sample-2346.wav,if what one finds is made of pure matter it will never spoil
sample-2347.wav,worryingly the radio signal became weaker
sample-2348.wav,happy to know you
sample-2349.wav,the top of the cylinder was rotating on its body
sample-2350.wav,the desert takes our men from us and they don't always return she said
sample-2351.wav,worked hard just to have food and water like the sheep
sample-2352.wav,i'm going to take over a lot of plates and things
sample-2353.wav,i have the diet of a kid who found twenty dollars
sample-2354.wav,the burning fire had been extinguished
sample-2355.wav,she would never know the difference because she didn't know how to read
sample-2356.wav,i'm interested only in the present
sample-2357.wav,goodbye said the boy
sample-2358.wav,i waited all afternoon and evening he said
sample-2359.wav,the men were terrified at his sorcery
sample-2360.wav,no doubt the impact had caused a flash of fire
sample-2361.wav,the englishman vanished too gone to find the alchemist
sample-2362.wav,the boy awoke as the sun rose
sample-2363.wav,because the crystal was dirty
sample-2364.wav,and they had understood each other perfectly well
sample-2365.wav,it had a diameter of about thirty yards
sample-2366.wav,he forgets the office when he's with me
sample-2367.wav,i would have won the junior olympics if not for those medaling kids
sample-2368.wav,'everyone loved them and enjoyed them
sample-2369.wav,the boy waited and then interrupted the old man just as he himself had been interrupted
sample-2370.wav,among these people were a couple of cyclists a gardener i employed sometimes and a girl carrying a baby
sample-2371.wav,why the shots stopped after the tenth no one on earth has tried to explain
sample-2372.wav,i can learn something from the desert too
sample-2373.wav,the monk was irritated
sample-2374.wav,i wanted them to be a part of your inheritance
sample-2375.wav,i had to test your courage the stranger said
sample-2376.wav,when i returned to the common the sun was setting
sample-2377.wav,he began to dig at the base of the sycamore
sample-2378.wav,of course the two were unable to do anything
sample-2379.wav,it was however still so hot from its flight through the air
sample-2380.wav,there's one that says 'everything that happens once can never happen again
sample-2381.wav,maybe she didn't even remember him
sample-2382.wav,the merchant looked anxiously at the boy
sample-2383.wav,then like a colony of worker ants they dismantled their stalls and left
sample-2384.wav,even then he hardly understood what this meant
sample-2385.wav,the camel driver understood what the boy was saying
sample-2386.wav,he had been so far away that his face wasn't even visible
sample-2387.wav,and you ought to read more about the world answered the englishman
sample-2388.wav,the loafers and golf caddies were used to hanging out near the railway station
sample-2389.wav,there ain't any more
sample-2390.wav,he deleted five tables from the database
sample-2391.wav,the boy went to his room and packed his belongings
sample-2392.wav,i was right there and saw it with my own eyes
sample-2393.wav,you're demanding your rights
sample-2394.wav,the merchant looked anxiously at the boy
sample-2395.wav,a great humanitarian and the best friend the jessie bakers have
sample-2396.wav,but then they wouldn't be a part of your future the seer had said
sample-2397.wav,the boy trusted his new friend
sample-2398.wav,did you actually give tamara that gun
sample-2399.wav,your heart is alive
sample-24.wav,then came the night of the first falling star
sample-2401.wav,show me some gratitude
sample-2402.wav,but the boy sat down and waited
sample-2403.wav,but this payment goes well beyond my generosity the monk responded
sample-2404.wav,then the old man began to inspect the sheep and he saw that one was lame
sample-2405.wav,the secret is here in the present
sample-2406.wav,there were just drawings coded instructions and obscure texts
sample-2407.wav,and what do you do in salem he insisted
sample-2408.wav,but he didn't need to worry about that right now
sample-2409.wav,he got up early with the idea of finding it
sample-2410.wav,let's the alchemist answered
sample-2411.wav,you're the one who may die the alchemist said
sample-2412.wav,it was as if carl realised that he was a puppet under someone else's control
sample-2413.wav,it sort of makes a fellow lose faith in himself
sample-2414.wav,i remember how i sat on the table there in the blackness with patches of green and crimson swimming before my eyes
sample-2415.wav,which one are you
sample-2416.wav,there was enough there to buy a lot of weapons
sample-2417.wav,know what my old man did when i joined up
sample-2418.wav,the boy noticed that the owner of the bar stood nearby listening attentively to their conversation
sample-2419.wav,the old man returned the book to the boy
sample-2420.wav,and then he perceived it very slowly
sample-2421.wav,like eating or sleeping or like seeking love or finding a job
sample-2422.wav,the only shadow was that of the few scattered pine trees
sample-2423.wav,i found myself alone and saw the people on the other side of the pit running away
sample-2424.wav,the boy didn't know what a person's destiny was
sample-2425.wav,sometime during the second year you'll remember about the treasure
sample-2426.wav,no one paid any attention to the two travelers
sample-2427.wav,the young arab took out a book and began to read
sample-2428.wav,the englishman vanished too gone to find the alchemist
sample-2429.wav,the greatest authority on meteorites stated that the height of its first appearance was about ninety or one hundred miles
sample-2430.wav,i need you to be spontaneous he asked me out to din din
sample-2431.wav,when he emerged it was with a young arab dressed in white and gold
sample-2432.wav,we'll have some lunch and you can tell me everything
sample-2433.wav,something bright reflected from his chest with such intensity that the boy was momentarily blinded
sample-2434.wav,he followed the movement of the birds trying to read something into it
sample-2435.wav,most meteorites are more or less rounded
sample-2436.wav,without responding the guard entered the tent where he remained for some time
sample-2437.wav,michael opened a browser and navigated to an anonymous search engine
sample-2438.wav,because i don't live in either my past or my future
sample-2439.wav,it's late in the evening a perfect time for coffee
sample-2440.wav,the alchemists spent years in their laboratories observing the fire that purified the metals
sample-2441.wav,my tax dollars pay for those public school proms
sample-2442.wav,he must know how to deal with the snakes of the desert
sample-2443.wav,he was thinking about omens and someone had appeared
sample-2444.wav,replace the ts in tim tebow's name with any other consonant to get a star wars character
sample-2445.wav,the top of the cylinder was rotating on its body
sample-2446.wav,the plastic barrier shattered
sample-2447.wav,say something else
sample-2448.wav,they are not really friends they just work together and talk from time to time
sample-2449.wav,i guess i was homesick
sample-2450.wav,there were lights in the upper windows of the houses when the people went to bed
sample-2451.wav,an army is coming the boy said
sample-2452.wav,the sun began its departure as well
sample-2453.wav,tell them to start getting those extras out
sample-2454.wav,the sword didn't fall
sample-2455.wav,what do i do in salem the old man laughed
sample-2456.wav,all they think about is food and water
sample-2457.wav,the elevators are still running
sample-2458.wav,turn on the lights
sample-2459.wav,and i'm going to build things
sample-2460.wav,help me the boy said
sample-2461.wav,caught it coming home from school
sample-2462.wav,it's a private club for only the most respectable people
sample-2463.wav,i thought the unscrewing might be automatic
sample-2464.wav,the boy was shocked
sample-2465.wav,it was just right
sample-2466.wav,give me my book the boy said
sample-2467.wav,some storms are worth the wreckage
sample-2468.wav,i'm not talking about his grandfather's pet poodle
sample-2469.wav,we speak of them only to children
sample-2470.wav,that's what i'm going to do
sample-2471.wav,'m all about those invisible cosmic connections that transcend time and distance
sample-2472.wav,i don't want to take any chances
sample-2473.wav,you get out of here quick
sample-2474.wav,they'd never let you go
sample-2475.wav,the boy mumbled an answer that allowed him to avoid responding to her question
sample-2476.wav,she placed the glass carefully on the edge of the table
sample-2477.wav,and maybe it wasn't that they were teaching me but that i was learning from them
sample-2478.wav,you have been a real blessing to me
sample-2479.wav,i came over with johnny
sample-2480.wav,it must have fallen while i was sitting over there
sample-2481.wav,i don't know if i'll be able to find life in the desert the boy thought
sample-2482.wav,it was no more exciting than an overturned carriage or a tree blown across the road
sample-2483.wav,this farm had cattle chicken sheep and many other animals
sample-2484.wav,do you want to go to work for me the merchant asked
sample-2485.wav,the newspaper articles had prepared everyone for the reception of the idea
sample-2486.wav,then he dropped his spade picked up his jacket and came out into the road
sample-2487.wav,the turf and gravel around it seemed charred as if by a sudden explosion
sample-2488.wav,some storms are worth the wreckage
sample-2489.wav,just for the first year
sample-2490.wav,as they moved along the boy tried to listen to his heart
sample-2491.wav,the heather was on fire and you could see a thin blue smoke rising up slowly
sample-2492.wav,and don't bump into anything
sample-2493.wav,the nearby city of ceuta had grown faster than tangier and business had fallen off
sample-2494.wav,few people realise the immensity of vacancy
sample-2495.wav,the old woman had said the same thing
sample-2496.wav,i said i wish i'd never been born
sample-2497.wav,i gave you fifty just the other day
sample-2498.wav,where is the treasure he asked
sample-2499.wav,he preferred to sit down and wait
sample-25.wav,it was the levanter the wind that came from africa
sample-2501.wav,i thought about the difficulties in translation that might arise
sample-2502.wav,happy new year to you all
sample-2503.wav,and the murmur lasted longer than a simple vow would have
sample-2504.wav,this is jon davis
sample-2505.wav,the boy awoke as the sun rose
sample-2506.wav,three cheers for aden christopher
sample-2507.wav,but none of that mattered to the alchemist
sample-2508.wav,tomorrow is another day
sample-2509.wav,i just don't trust anyone who says they've never had hamburger helper
sample-2510.wav,once again he was experiencing the language without words
sample-2511.wav,in those days very few of the people had any idea about astronomy
sample-2512.wav,every search begins with beginner's luck
sample-2513.wav,the boy saw a man appear behind the counter
sample-2514.wav,but the boy never took his eye off his new friend
sample-2515.wav,i'm afraid that if my dream is realized i'll have no reason to go on living
sample-2516.wav,how do i guess at the future
sample-2517.wav,yet each felt his heart beat a bit faster
sample-2518.wav,listen to your heart
sample-2519.wav,we were all made by the same hand and we have the same soul
sample-2520.wav,the boy wanted to believe that his friend had simply become separated from him by accident
sample-2521.wav,christmas eve at midnight
sample-2522.wav,first you got to sign a receipt
sample-2523.wav,it made me very depressed
sample-2524.wav,the octopus worried the squid
sample-2525.wav,the boy tried to read what was written in the sand
sample-2526.wav,the war is going to end someday the girl said
sample-2527.wav,i told you that your dream was a difficult one
sample-2528.wav,they mounted their horses and rode out in the direction of the pyramids of egypt
sample-2529.wav,you wanna take this outside
sample-2530.wav,we must be good
sample-2531.wav,think i'd better be going
sample-2532.wav,have trusted more in your love for fatima
sample-2533.wav,then suddenly he noticed it with a start
sample-2534.wav,he decided to return to his friend's stable by the longest route possible
sample-2535.wav,he could always become a crystal salesman again
sample-2536.wav,i think they perceived that nothing was to be done at the moment
sample-2537.wav,you'll marry fatima and you'll both be happy for a year
sample-2538.wav,i guess i'm not quite the football type
sample-2539.wav,he had suddenly remembered that in tarifa there was an old woman who interpreted dreams
sample-2540.wav,it seemed such a little thing so bright and small and still
sample-2541.wav,it seemed such a little thing so bright and small and still
sample-2542.wav,the octopus worried the squid
sample-2543.wav,when he saw henderson in his garden he called over the fence and made himself understood
sample-2544.wav,and he gave the boy his blessing
sample-2545.wav,she finds the world has feet of clay
sample-2546.wav,it was only when i got this close to it that the strangeness of it was at all evident to me
sample-2547.wav,a part of me is also trying to come to terms with the fact that i won't be able to travel as much anymore
sample-2548.wav,i waited all afternoon and evening he said
sample-2549.wav,carbon monoxide is a very dangerous gas
sample-2550.wav,i never said i'd take it
sample-2551.wav,his tshirt was drenched in sweat
sample-2552.wav,only chris couldn't wait quite as long as the others
sample-2553.wav,how does anything like this ever start
sample-2554.wav,when you play cards the first time you are almost sure to win
sample-2555.wav,an huge hole had been made by the impact of the projectile
sample-2556.wav,the woman was silent for some time
sample-2557.wav,he came to understand its dodges and tricks and to accept it as it was
sample-2558.wav,and in that mood he was grateful to be in love
sample-2559.wav,two days later the merchant spoke to the boy about the display
sample-2560.wav,he brought six sheep with him
sample-2561.wav,now i'm beginning what i could have started ten years ago
sample-2562.wav,it helped me to trust in people the englishman answered
sample-2563.wav,we want some action in these pictures
sample-2564.wav,you knew the whole story
sample-2565.wav,if you can concentrate always on the present you'll be a happy man
sample-2566.wav,he'll be ready on time
sample-2567.wav,how they managed to improvise at such short notice she'll never know
sample-2568.wav,one afternoon they passed by the encampment of one of the tribes
sample-2569.wav,there's nobody else on the paper who can write
